choice,icca,occa,income,ich,och,id,alt,inc.room,inc.cooling,int.cooling
FALSE,19.16,2.72,40,6.88,4.44,123,erc,40,40,1
FALSE,0,0,40,22.94,1.81,123,gc,0,0,0
TRUE,19.16,2.72,40,7.18,1.81,123,gcc,0,40,1
FALSE,19.16,2.72,40,10.36,1.28,123,hpc,0,40,1
FALSE,0,0,40,30.22,3.84,124,ec,0,0,0
FALSE,27.74,1.96,40,8.39,3.84,124,ecc,0,40,1
FALSE,0,0,40,8.3,4.55,124,er,40,0,0
FALSE,27.74,1.96,40,5.99,4.55,124,erc,40,40,1
FALSE,0,0,40,26.33,2.05,124,gc,0,0,0
TRUE,27.74,1.96,40,7.84,2.05,124,gcc,0,40,1
FALSE,27.74,1.96,40,14.47,1.62,124,hpc,0,40,1
FALSE,0,0,70,21.64,4.3,125,ec,0,0,0
FALSE,26.09,2.56,70,8.09,4.3,125,ecc,0,70,1
FALSE,0,0,70,7.6,5.03,125,er,70,0,0
FALSE,26.09,2.56,70,8.59,5.03,125,erc,70,70,1
FALSE,0,0,70,17.9,2.4,125,gc,0,0,0
TRUE,26.09,2.56,70,8.24,2.4,125,gcc,0,70,1
FALSE,26.09,2.56,70,9.44,1.9,125,hpc,0,70,1
FALSE,0,0,70,21.61,3.51,126,ec,0,0,0
FALSE,24.42,2.41,70,9.02,3.51,126,ecc,0,70,1
FALSE,0,0,70,6.46,4.15,126,er,70,0,0
FALSE,24.42,2.41,70,7.35,4.15,126,erc,70,70,1
FALSE,0,0,70,24.67,2.67,126,gc,0,0,0
FALSE,24.42,2.41,70,8.69,2.67,126,gcc,0,70,1
TRUE,24.42,2.41,70,9.71,1.46,126,hpc,0,70,1
FALSE,0,0,50,26.84,4.63,127,ec,0,0,0
FALSE,27.88,2.1,50,9.24,4.63,127,ecc,0,50,1
FALSE,0,0,50,8.03,3.58,127,er,50,0,0
FALSE,27.88,2.1,50,9.55,3.58,127,erc,50,50,1
FALSE,0,0,50,20.28,2.11,127,gc,0,0,0
TRUE,27.88,2.1,50,9.13,2.11,127,gcc,0,50,1
FALSE,27.88,2.1,50,9.61,1.43,127,hpc,0,50,1
FALSE,0,0,40,29.73,5.09,128,ec,0,0,0
FALSE,20.37,2.53,40,10.13,5.09,128,ecc,0,40,1
FALSE,0,0,40,6.41,3.86,128,er,40,0,0
FALSE,20.37,2.53,40,8.55,3.86,128,erc,40,40,1
FALSE,0,0,40,28.2,2.22,128,gc,0,0,0
TRUE,20.37,2.53,40,9.48,2.22,128,gcc,0,40,1
FALSE,20.37,2.53,40,9.74,1.64,128,hpc,0,40,1
FALSE,0,0,60,26.06,4.65,129,ec,0,0,0
FALSE,27.69,2.24,60,8.41,4.65,129,ecc,0,60,1
FALSE,0,0,60,7.03,4.46,129,er,60,0,0
FALSE,27.69,2.24,60,7.57,4.46,129,erc,60,60,1
FALSE,0,0,60,25.86,2.39,129,gc,0,0,0
TRUE,27.69,2.24,60,7.41,2.39,129,gcc,0,60,1
FALSE,27.69,2.24,60,11.45,1.78,129,hpc,0,60,1
FALSE,0,0,50,23.81,4,130,ec,0,0,0
FALSE,25.89,2.37,50,6.94,4,130,ecc,0,50,1
FALSE,0,0,50,7.83,4.39,130,er,50,0,0
FALSE,25.89,2.37,50,9.02,4.39,130,erc,50,50,1
FALSE,0,0,50,22.98,2.32,130,gc,0,0,0
TRUE,25.89,2.37,50,7.05,2.32,130,gcc,0,50,1
FALSE,25.89,2.37,50,11.62,1.45,130,hpc,0,50,1
FALSE,0,0,70,29.44,4.65,131,ec,0,0,0
FALSE,26.32,3.02,70,7.93,4.65,131,ecc,0,70,1
FALSE,0,0,70,6.17,3.98,131,er,70,0,0
FALSE,26.32,3.02,70,7.41,3.98,131,erc,70,70,1
FALSE,0,0,70,31.65,3.18,131,gc,0,0,0
TRUE,26.32,3.02,70,9.2,3.18,131,gcc,0,70,1
FALSE,26.32,3.02,70,11.88,1.41,131,hpc,0,70,1
FALSE,0,0,70,20.6,4.08,132,ec,0,0,0
FALSE,23.12,2.21,70,7.07,4.08,132,ecc,0,70,1
FALSE,0,0,70,8.88,3.92,132,er,70,0,0
FALSE,23.12,2.21,70,5.97,3.92,132,erc,70,70,1
FALSE,0,0,70,17.82,2.51,132,gc,0,0,0
FALSE,23.12,2.21,70,8.13,2.51,132,gcc,0,70,1
TRUE,23.12,2.21,70,12.21,1.69,132,hpc,0,70,1
FALSE,0,0,60,20.32,4.52,133,ec,0,0,0
FALSE,17,2.79,60,8.46,4.52,133,ecc,0,60,1
FALSE,0,0,60,7.7,4.32,133,er,60,0,0
FALSE,17,2.79,60,8.16,4.32,133,erc,60,60,1
FALSE,0,0,60,25.33,2.26,133,gc,0,0,0
TRUE,17,2.79,60,6.33,2.26,133,gcc,0,60,1
FALSE,17,2.79,60,11.09,1.63,133,hpc,0,60,1
FALSE,0,0,50,28.16,3.64,134,ec,0,0,0
TRUE,28.69,2.38,50,7.17,3.64,134,ecc,0,50,1
FALSE,0,0,50,8.76,4.87,134,er,50,0,0
FALSE,28.69,2.38,50,9.39,4.87,134,erc,50,50,1
FALSE,0,0,50,29.67,2.49,134,gc,0,0,0
FALSE,28.69,2.38,50,11.18,2.49,134,gcc,0,50,1
FALSE,28.69,2.38,50,13.29,1.61,134,hpc,0,50,1
FALSE,0,0,70,27.79,3.7,135,ec,0,0,0
FALSE,27.43,2.76,70,8.51,3.7,135,ecc,0,70,1
FALSE,0,0,70,8.67,3.94,135,er,70,0,0
FALSE,27.43,2.76,70,7.58,3.94,135,erc,70,70,1
FALSE,0,0,70,21.63,2.19,135,gc,0,0,0
TRUE,27.43,2.76,70,7.67,2.19,135,gcc,0,70,1
FALSE,27.43,2.76,70,10.04,1.22,135,hpc,0,70,1
FALSE,0,0,30,25.03,3.84,136,ec,0,0,0
FALSE,23.61,2.7,30,8.75,3.84,136,ecc,0,30,1
FALSE,0,0,30,7.26,3.58,136,er,30,0,0
FALSE,23.61,2.7,30,9.09,3.58,136,erc,30,30,1
FALSE,0,0,30,34.2,2.68,136,gc,0,0,0
TRUE,23.61,2.7,30,7.24,2.68,136,gcc,0,30,1
FALSE,23.61,2.7,30,12.45,1.6,136,hpc,0,30,1
FALSE,0,0,50,26.24,3.8,137,ec,0,0,0
FALSE,28.82,2.6,50,7.43,3.8,137,ecc,0,50,1
FALSE,0,0,50,7.87,3.91,137,er,50,0,0
FALSE,28.82,2.6,50,9.48,3.91,137,erc,50,50,1
FALSE,0,0,50,33.24,2.13,137,gc,0,0,0
TRUE,28.82,2.6,50,7.94,2.13,137,gcc,0,50,1
FALSE,28.82,2.6,50,10.45,1.68,137,hpc,0,50,1
FALSE,0,0,40,27.92,4.53,138,ec,0,0,0
FALSE,19.73,2.52,40,8.19,4.53,138,ecc,0,40,1
FALSE,0,0,40,6.95,5.04,138,er,40,0,0
FALSE,19.73,2.52,40,8.79,5.04,138,erc,40,40,1
FALSE,0,0,40,29.79,2.38,138,gc,0,0,0
TRUE,19.73,2.52,40,7.63,2.38,138,gcc,0,40,1
FALSE,19.73,2.52,40,10.44,1.75,138,hpc,0,40,1
FALSE,0,0,40,21.41,4.34,139,ec,0,0,0
FALSE,28.15,2.85,40,6.94,4.34,139,ecc,0,40,1
FALSE,0,0,40,6.65,4.22,139,er,40,0,0
FALSE,28.15,2.85,40,6.43,4.22,139,erc,40,40,1
FALSE,0,0,40,21.67,2.25,139,gc,0,0,0
TRUE,28.15,2.85,40,7.86,2.25,139,gcc,0,40,1
FALSE,28.15,2.85,40,8.41,1.49,139,hpc,0,40,1
FALSE,0,0,50,27.45,4.53,140,ec,0,0,0
FALSE,22.69,2.61,50,8.76,4.53,140,ecc,0,50,1
FALSE,0,0,50,7.83,3.69,140,er,50,0,0
FALSE,22.69,2.61,50,7.52,3.69,140,erc,50,50,1
FALSE,0,0,50,28.8,2.06,140,gc,0,0,0
TRUE,22.69,2.61,50,9.13,2.06,140,gcc,0,50,1
FALSE,22.69,2.61,50,10.63,1.48,140,hpc,0,50,1
FALSE,0,0,70,28.32,4.15,141,ec,0,0,0
FALSE,22.69,2.12,70,8.9,4.15,141,ecc,0,70,1
FALSE,0,0,70,6.99,3.65,141,er,70,0,0
FALSE,22.69,2.12,70,7.68,3.65,141,erc,70,70,1
FALSE,0,0,70,21.81,2.18,141,gc,0,0,0
FALSE,22.69,2.12,70,7.03,2.18,141,gcc,0,70,1
TRUE,22.69,2.12,70,9.04,1.09,141,hpc,0,70,1
FALSE,0,0,50,27.38,4.47,142,ec,0,0,0
FALSE,26.02,2.51,50,8.79,4.47,142,ecc,0,50,1
FALSE,0,0,50,9.21,4.92,142,er,50,0,0
FALSE,26.02,2.51,50,9.29,4.92,142,erc,50,50,1
FALSE,0,0,50,28.63,2.44,142,gc,0,0,0
TRUE,26.02,2.51,50,10.04,2.44,142,gcc,0,50,1
FALSE,26.02,2.51,50,11.6,2.03,142,hpc,0,50,1
FALSE,0,0,50,27.13,3.86,143,ec,0,0,0
FALSE,24.76,2.38,50,7.15,3.86,143,ecc,0,50,1
FALSE,0,0,50,6.77,3.07,143,er,50,0,0
FALSE,24.76,2.38,50,8.21,3.07,143,erc,50,50,1
FALSE,0,0,50,23.6,1.04,143,gc,0,0,0
TRUE,24.76,2.38,50,9.82,1.04,143,gcc,0,50,1
FALSE,24.76,2.38,50,11.81,1.13,143,hpc,0,50,1
FALSE,0,0,60,30.03,3.98,144,ec,0,0,0
FALSE,34.21,2.27,60,7.98,3.98,144,ecc,0,60,1
FALSE,0,0,60,8.17,3.82,144,er,60,0,0
FALSE,34.21,2.27,60,6.52,3.82,144,erc,60,60,1
FALSE,0,0,60,20.69,2.5,144,gc,0,0,0
TRUE,34.21,2.27,60,8.01,2.5,144,gcc,0,60,1
FALSE,34.21,2.27,60,9.99,1.66,144,hpc,0,60,1
FALSE,0,0,30,24.73,4.6,145,ec,0,0,0
FALSE,24.71,2.5,30,5.49,4.6,145,ecc,0,30,1
FALSE,0,0,30,5.38,4.58,145,er,30,0,0
FALSE,24.71,2.5,30,6.53,4.58,145,erc,30,30,1
FALSE,0,0,30,17.49,2.59,145,gc,0,0,0
TRUE,24.71,2.5,30,5.86,2.59,145,gcc,0,30,1
FALSE,24.71,2.5,30,11.2,1.66,145,hpc,0,30,1
FALSE,0,0,40,24.71,4.69,146,ec,0,0,0
FALSE,24.61,2.43,40,9.49,4.69,146,ecc,0,40,1
FALSE,0,0,40,7.27,4.34,146,er,40,0,0
FALSE,24.61,2.43,40,7.81,4.34,146,erc,40,40,1
FALSE,0,0,40,25.15,2.47,146,gc,0,0,0
TRUE,24.61,2.43,40,8.06,2.47,146,gcc,0,40,1
FALSE,24.61,2.43,40,10.98,1.57,146,hpc,0,40,1
FALSE,0,0,40,24.77,3.56,147,ec,0,0,0
FALSE,25.79,2.98,40,8.64,3.56,147,ecc,0,40,1
FALSE,0,0,40,7.87,4.55,147,er,40,0,0
FALSE,25.79,2.98,40,6.63,4.55,147,erc,40,40,1
FALSE,0,0,40,23.63,2.51,147,gc,0,0,0
TRUE,25.79,2.98,40,7.67,2.51,147,gcc,0,40,1
FALSE,25.79,2.98,40,11.37,1.43,147,hpc,0,40,1
FALSE,0,0,20,35.12,4.56,148,ec,0,0,0
FALSE,26.87,2.04,20,7.37,4.56,148,ecc,0,20,1
FALSE,0,0,20,8.1,4.05,148,er,20,0,0
FALSE,26.87,2.04,20,9.42,4.05,148,erc,20,20,1
TRUE,0,0,20,21.19,1.51,148,gc,0,0,0
FALSE,26.87,2.04,20,9.09,1.51,148,gcc,0,20,1
FALSE,26.87,2.04,20,9.47,1.04,148,hpc,0,20,1
FALSE,0,0,40,23.58,3.94,149,ec,0,0,0
FALSE,30.8,2.72,40,7.59,3.94,149,ecc,0,40,1
FALSE,0,0,40,7.61,3.94,149,er,40,0,0
FALSE,30.8,2.72,40,8.53,3.94,149,erc,40,40,1
FALSE,0,0,40,21.85,2.42,149,gc,0,0,0
TRUE,30.8,2.72,40,9.43,2.42,149,gcc,0,40,1
FALSE,30.8,2.72,40,9.22,1.54,149,hpc,0,40,1
FALSE,0,0,20,36.12,4.67,150,ec,0,0,0
FALSE,22.39,2.79,20,8.87,4.67,150,ecc,0,20,1
FALSE,0,0,20,8.81,4.66,150,er,20,0,0
FALSE,22.39,2.79,20,8.19,4.66,150,erc,20,20,1
FALSE,0,0,20,27.23,2.29,150,gc,0,0,0
TRUE,22.39,2.79,20,8.02,2.29,150,gcc,0,20,1
FALSE,22.39,2.79,20,11.41,1.57,150,hpc,0,20,1
FALSE,0,0,20,23.99,4.04,151,ec,0,0,0
FALSE,26.84,2.53,20,8.85,4.04,151,ecc,0,20,1
FALSE,0,0,20,7.15,3.72,151,er,20,0,0
FALSE,26.84,2.53,20,7.45,3.72,151,erc,20,20,1
TRUE,0,0,20,23.77,1.94,151,gc,0,0,0
FALSE,26.84,2.53,20,6.57,1.94,151,gcc,0,20,1
FALSE,26.84,2.53,20,10.95,1.26,151,hpc,0,20,1
FALSE,0,0,20,27.02,5,152,ec,0,0,0
FALSE,28.23,2.64,20,11.43,5,152,ecc,0,20,1
TRUE,0,0,20,6.86,5.03,152,er,20,0,0
FALSE,28.23,2.64,20,6.64,5.03,152,erc,20,20,1
FALSE,0,0,20,23.67,2.48,152,gc,0,0,0
FALSE,28.23,2.64,20,7.32,2.48,152,gcc,0,20,1
FALSE,28.23,2.64,20,10.28,1.52,152,hpc,0,20,1
FALSE,0,0,30,21.19,2.85,153,ec,0,0,0
FALSE,20.58,3.01,30,9.08,2.85,153,ecc,0,30,1
FALSE,0,0,30,4.83,4.44,153,er,30,0,0
FALSE,20.58,3.01,30,9.11,4.44,153,erc,30,30,1
FALSE,0,0,30,24.73,2.1,153,gc,0,0,0
FALSE,20.58,3.01,30,8.12,2.1,153,gcc,0,30,1
TRUE,20.58,3.01,30,9.43,1.32,153,hpc,0,30,1
FALSE,0,0,70,29.91,3.71,154,ec,0,0,0
FALSE,25.87,2.51,70,5.63,3.71,154,ecc,0,70,1
FALSE,0,0,70,6.45,3.82,154,er,70,0,0
FALSE,25.87,2.51,70,9.14,3.82,154,erc,70,70,1
FALSE,0,0,70,19.85,2.39,154,gc,0,0,0
TRUE,25.87,2.51,70,5.46,2.39,154,gcc,0,70,1
FALSE,25.87,2.51,70,10.63,2.07,154,hpc,0,70,1
FALSE,0,0,50,27.04,3.9,155,ec,0,0,0
FALSE,26.01,2.06,50,8.84,3.9,155,ecc,0,50,1
FALSE,0,0,50,9.4,4.38,155,er,50,0,0
FALSE,26.01,2.06,50,7.91,4.38,155,erc,50,50,1
FALSE,0,0,50,31.07,2.8,155,gc,0,0,0
FALSE,26.01,2.06,50,8.21,2.8,155,gcc,0,50,1
TRUE,26.01,2.06,50,10.61,1.59,155,hpc,0,50,1
FALSE,0,0,20,29.73,3.21,156,ec,0,0,0
FALSE,30.52,2.38,20,7.85,3.21,156,ecc,0,20,1
FALSE,0,0,20,7.81,4.09,156,er,20,0,0
FALSE,30.52,2.38,20,9.2,4.09,156,erc,20,20,1
TRUE,0,0,20,19.28,2.04,156,gc,0,0,0
FALSE,30.52,2.38,20,7.8,2.04,156,gcc,0,20,1
FALSE,30.52,2.38,20,9.69,1.58,156,hpc,0,20,1
FALSE,0,0,60,23.62,4.03,157,ec,0,0,0
FALSE,26.71,2.25,60,9.18,4.03,157,ecc,0,60,1
FALSE,0,0,60,8.33,3.83,157,er,60,0,0
FALSE,26.71,2.25,60,7.73,3.83,157,erc,60,60,1
FALSE,0,0,60,23.38,2.27,157,gc,0,0,0
TRUE,26.71,2.25,60,9.05,2.27,157,gcc,0,60,1
FALSE,26.71,2.25,60,9.22,1.42,157,hpc,0,60,1
FALSE,0,0,30,19.25,3.96,158,ec,0,0,0
FALSE,26.59,2.67,30,7.18,3.96,158,ecc,0,30,1
FALSE,0,0,30,7.22,4.19,158,er,30,0,0
FALSE,26.59,2.67,30,6.81,4.19,158,erc,30,30,1
TRUE,0,0,30,20.53,2.18,158,gc,0,0,0
FALSE,26.59,2.67,30,5.83,2.18,158,gcc,0,30,1
FALSE,26.59,2.67,30,8.31,1.18,158,hpc,0,30,1
FALSE,0,0,40,23.61,3.94,159,ec,0,0,0
FALSE,31.63,2.68,40,9,3.94,159,ecc,0,40,1
FALSE,0,0,40,5.5,3.28,159,er,40,0,0
FALSE,31.63,2.68,40,6.66,3.28,159,erc,40,40,1
FALSE,0,0,40,27.3,2.09,159,gc,0,0,0
TRUE,31.63,2.68,40,4.48,2.09,159,gcc,0,40,1
FALSE,31.63,2.68,40,9.09,1.52,159,hpc,0,40,1
FALSE,0,0,60,22.25,4.47,160,ec,0,0,0
FALSE,26.44,2.35,60,8.55,4.47,160,ecc,0,60,1
FALSE,0,0,60,7.51,4.39,160,er,60,0,0
FALSE,26.44,2.35,60,9.03,4.39,160,erc,60,60,1
FALSE,0,0,60,27.05,2.94,160,gc,0,0,0
TRUE,26.44,2.35,60,9,2.94,160,gcc,0,60,1
FALSE,26.44,2.35,60,9.04,2.07,160,hpc,0,60,1
FALSE,0,0,40,31.7,3.2,161,ec,0,0,0
FALSE,22.57,2.82,40,6.66,3.2,161,ecc,0,40,1
FALSE,0,0,40,7.93,3.76,161,er,40,0,0
FALSE,22.57,2.82,40,5.7,3.76,161,erc,40,40,1
FALSE,0,0,40,21.38,2.21,161,gc,0,0,0
TRUE,22.57,2.82,40,7.77,2.21,161,gcc,0,40,1
FALSE,22.57,2.82,40,9.16,1.22,161,hpc,0,40,1
FALSE,0,0,70,22.43,4.03,162,ec,0,0,0
FALSE,23.96,2.29,70,9.67,4.03,162,ecc,0,70,1
FALSE,0,0,70,6.66,3.65,162,er,70,0,0
FALSE,23.96,2.29,70,8.16,3.65,162,erc,70,70,1
FALSE,0,0,70,19.71,2.25,162,gc,0,0,0
TRUE,23.96,2.29,70,8,2.25,162,gcc,0,70,1
FALSE,23.96,2.29,70,12.74,1.43,162,hpc,0,70,1
FALSE,0,0,20,24.34,4.45,163,ec,0,0,0
FALSE,19.47,2.29,20,10.34,4.45,163,ecc,0,20,1
FALSE,0,0,20,9,4.4,163,er,20,0,0
FALSE,19.47,2.29,20,8.06,4.4,163,erc,20,20,1
TRUE,0,0,20,18.52,2.33,163,gc,0,0,0
FALSE,19.47,2.29,20,7.38,2.33,163,gcc,0,20,1
FALSE,19.47,2.29,20,10.91,1.53,163,hpc,0,20,1
FALSE,0,0,20,25.94,3.1,164,ec,0,0,0
FALSE,24.53,2.42,20,6.64,3.1,164,ecc,0,20,1
FALSE,0,0,20,7.98,3.75,164,er,20,0,0
FALSE,24.53,2.42,20,8.28,3.75,164,erc,20,20,1
TRUE,0,0,20,24,2.2,164,gc,0,0,0
FALSE,24.53,2.42,20,7.96,2.2,164,gcc,0,20,1
FALSE,24.53,2.42,20,10.92,1.61,164,hpc,0,20,1
FALSE,0,0,20,28.01,4.77,165,ec,0,0,0
FALSE,23.99,2.96,20,9.66,4.77,165,ecc,0,20,1
FALSE,0,0,20,7.15,3.84,165,er,20,0,0
FALSE,23.99,2.96,20,9.15,3.84,165,erc,20,20,1
TRUE,0,0,20,20.51,2.27,165,gc,0,0,0
FALSE,23.99,2.96,20,6.51,2.27,165,gcc,0,20,1
FALSE,23.99,2.96,20,10.62,1.66,165,hpc,0,20,1
FALSE,0,0,40,25.9,4.17,166,ec,0,0,0
FALSE,29.79,2.21,40,9.16,4.17,166,ecc,0,40,1
FALSE,0,0,40,8.2,3.98,166,er,40,0,0
FALSE,29.79,2.21,40,9.18,3.98,166,erc,40,40,1
FALSE,0,0,40,28.86,2.37,166,gc,0,0,0
TRUE,29.79,2.21,40,9.48,2.37,166,gcc,0,40,1
FALSE,29.79,2.21,40,12.38,1.54,166,hpc,0,40,1
FALSE,0,0,30,22.73,2.66,167,ec,0,0,0
TRUE,20.66,2.65,30,9.46,2.66,167,ecc,0,30,1
FALSE,0,0,30,9.03,4.02,167,er,30,0,0
FALSE,20.66,2.65,30,8.98,4.02,167,erc,30,30,1
FALSE,0,0,30,21.84,2.93,167,gc,0,0,0
FALSE,20.66,2.65,30,5.94,2.93,167,gcc,0,30,1
FALSE,20.66,2.65,30,11.05,1.37,167,hpc,0,30,1
FALSE,0,0,30,33.25,3.63,168,ec,0,0,0
FALSE,29.55,2.87,30,9.51,3.63,168,ecc,0,30,1
FALSE,0,0,30,8.23,4.47,168,er,30,0,0
FALSE,29.55,2.87,30,10.37,4.47,168,erc,30,30,1
FALSE,0,0,30,29.22,2.58,168,gc,0,0,0
TRUE,29.55,2.87,30,8.9,2.58,168,gcc,0,30,1
FALSE,29.55,2.87,30,12.74,1.57,168,hpc,0,30,1
FALSE,0,0,20,24.2,4.13,169,ec,0,0,0
FALSE,23.34,2.39,20,8.67,4.13,169,ecc,0,20,1
FALSE,0,0,20,9.21,4.06,169,er,20,0,0
FALSE,23.34,2.39,20,6.03,4.06,169,erc,20,20,1
FALSE,0,0,20,31.72,1.85,169,gc,0,0,0
TRUE,23.34,2.39,20,5.77,1.85,169,gcc,0,20,1
FALSE,23.34,2.39,20,10.51,1.56,169,hpc,0,20,1
FALSE,0,0,20,24.05,4.38,170,ec,0,0,0
FALSE,25.42,2.82,20,7.23,4.38,170,ecc,0,20,1
FALSE,0,0,20,9.57,4.68,170,er,20,0,0
FALSE,25.42,2.82,20,8.01,4.68,170,erc,20,20,1
TRUE,0,0,20,21.13,2.42,170,gc,0,0,0
FALSE,25.42,2.82,20,7.64,2.42,170,gcc,0,20,1
FALSE,25.42,2.82,20,8.2,1.35,170,hpc,0,20,1
FALSE,0,0,30,20.5,3.73,171,ec,0,0,0
FALSE,23.12,2.67,30,7.6,3.73,171,ecc,0,30,1
FALSE,0,0,30,7.5,4.05,171,er,30,0,0
FALSE,23.12,2.67,30,6.98,4.05,171,erc,30,30,1
FALSE,0,0,30,22,1.86,171,gc,0,0,0
TRUE,23.12,2.67,30,7.62,1.86,171,gcc,0,30,1
FALSE,23.12,2.67,30,11.56,1.89,171,hpc,0,30,1
FALSE,0,0,20,30.82,4.49,172,ec,0,0,0
FALSE,22.39,2.91,20,7.58,4.49,172,ecc,0,20,1
FALSE,0,0,20,7.98,5.19,172,er,20,0,0
FALSE,22.39,2.91,20,10.57,5.19,172,erc,20,20,1
FALSE,0,0,20,26.91,2.24,172,gc,0,0,0
TRUE,22.39,2.91,20,7.55,2.24,172,gcc,0,20,1
FALSE,22.39,2.91,20,11.23,1.94,172,hpc,0,20,1
FALSE,0,0,50,23.57,3.52,173,ec,0,0,0
FALSE,31.03,1.65,50,8.39,3.52,173,ecc,0,50,1
FALSE,0,0,50,8.18,4.6,173,er,50,0,0
FALSE,31.03,1.65,50,7.27,4.6,173,erc,50,50,1
FALSE,0,0,50,22.07,2.48,173,gc,0,0,0
TRUE,31.03,1.65,50,7.63,2.48,173,gcc,0,50,1
FALSE,31.03,1.65,50,9.35,1.35,173,hpc,0,50,1
FALSE,0,0,70,27.68,4.2,174,ec,0,0,0
FALSE,25.7,2.55,70,9.3,4.2,174,ecc,0,70,1
FALSE,0,0,70,7.55,3.75,174,er,70,0,0
FALSE,25.7,2.55,70,7.7,3.75,174,erc,70,70,1
FALSE,0,0,70,29.27,2.27,174,gc,0,0,0
TRUE,25.7,2.55,70,8.09,2.27,174,gcc,0,70,1
FALSE,25.7,2.55,70,8.8,1.43,174,hpc,0,70,1
FALSE,0,0,20,19.91,3.54,175,ec,0,0,0
FALSE,25.2,2.94,20,8.14,3.54,175,ecc,0,20,1
FALSE,0,0,20,5.94,4.88,175,er,20,0,0
FALSE,25.2,2.94,20,6.88,4.88,175,erc,20,20,1
TRUE,0,0,20,19.43,2.35,175,gc,0,0,0
FALSE,25.2,2.94,20,7.64,2.35,175,gcc,0,20,1
FALSE,25.2,2.94,20,10.35,1.44,175,hpc,0,20,1
FALSE,0,0,60,23.2,4.46,176,ec,0,0,0
FALSE,31.36,2.86,60,7.23,4.46,176,ecc,0,60,1
FALSE,0,0,60,6.4,3.03,176,er,60,0,0
FALSE,31.36,2.86,60,8.65,3.03,176,erc,60,60,1
FALSE,0,0,60,24.97,1.78,176,gc,0,0,0
TRUE,31.36,2.86,60,5.52,1.78,176,gcc,0,60,1
FALSE,31.36,2.86,60,10.56,1.39,176,hpc,0,60,1
FALSE,0,0,40,20.26,3.86,177,ec,0,0,0
TRUE,24.05,2.64,40,7.11,3.86,177,ecc,0,40,1
FALSE,0,0,40,8.16,3.89,177,er,40,0,0
FALSE,24.05,2.64,40,7.13,3.89,177,erc,40,40,1
FALSE,0,0,40,23.2,2.24,177,gc,0,0,0
FALSE,24.05,2.64,40,8.24,2.24,177,gcc,0,40,1
FALSE,24.05,2.64,40,9.14,1.44,177,hpc,0,40,1
FALSE,0,0,30,30.99,4.67,178,ec,0,0,0
FALSE,18.99,2.5,30,9.97,4.67,178,ecc,0,30,1
FALSE,0,0,30,10.34,3.75,178,er,30,0,0
FALSE,18.99,2.5,30,7.92,3.75,178,erc,30,30,1
FALSE,0,0,30,24.3,2.18,178,gc,0,0,0
TRUE,18.99,2.5,30,9.74,2.18,178,gcc,0,30,1
FALSE,18.99,2.5,30,9.64,1.7,178,hpc,0,30,1
FALSE,0,0,30,29.96,4.29,179,ec,0,0,0
FALSE,29.69,2.64,30,7.1,4.29,179,ecc,0,30,1
FALSE,0,0,30,7.15,3.94,179,er,30,0,0
FALSE,29.69,2.64,30,6.95,3.94,179,erc,30,30,1
FALSE,0,0,30,20.73,2.46,179,gc,0,0,0
FALSE,29.69,2.64,30,5.95,2.46,179,gcc,0,30,1
TRUE,29.69,2.64,30,8.33,1.63,179,hpc,0,30,1
FALSE,0,0,60,18.53,4.46,180,ec,0,0,0
FALSE,25.53,2.96,60,7.41,4.46,180,ecc,0,60,1
FALSE,0,0,60,6.6,4.01,180,er,60,0,0
FALSE,25.53,2.96,60,8.42,4.01,180,erc,60,60,1
FALSE,0,0,60,28.17,1.75,180,gc,0,0,0
TRUE,25.53,2.96,60,7.17,1.75,180,gcc,0,60,1
FALSE,25.53,2.96,60,12.26,1.34,180,hpc,0,60,1
FALSE,0,0,30,25.39,3.71,181,ec,0,0,0
FALSE,21.03,2.25,30,5.95,3.71,181,ecc,0,30,1
FALSE,0,0,30,7.63,4.39,181,er,30,0,0
FALSE,21.03,2.25,30,8.12,4.39,181,erc,30,30,1
FALSE,0,0,30,21.82,2.08,181,gc,0,0,0
TRUE,21.03,2.25,30,6.82,2.08,181,gcc,0,30,1
FALSE,21.03,2.25,30,11.72,1.58,181,hpc,0,30,1
FALSE,0,0,50,26.19,3.81,182,ec,0,0,0
FALSE,23.99,2.72,50,7.95,3.81,182,ecc,0,50,1
FALSE,0,0,50,8.19,4.79,182,er,50,0,0
FALSE,23.99,2.72,50,5.84,4.79,182,erc,50,50,1
FALSE,0,0,50,23.78,2.39,182,gc,0,0,0
FALSE,23.99,2.72,50,7.32,2.39,182,gcc,0,50,1
TRUE,23.99,2.72,50,6.74,1.35,182,hpc,0,50,1
FALSE,0,0,20,32.34,3.27,183,ec,0,0,0
FALSE,19.95,2.86,20,7.75,3.27,183,ecc,0,20,1
FALSE,0,0,20,8.69,4.17,183,er,20,0,0
FALSE,19.95,2.86,20,9.84,4.17,183,erc,20,20,1
FALSE,0,0,20,31.74,2.36,183,gc,0,0,0
TRUE,19.95,2.86,20,8.94,2.36,183,gcc,0,20,1
FALSE,19.95,2.86,20,10.03,1.35,183,hpc,0,20,1
FALSE,0,0,60,29.58,4.3,184,ec,0,0,0
FALSE,28.11,2.2,60,8.72,4.3,184,ecc,0,60,1
FALSE,0,0,60,8.83,3.41,184,er,60,0,0
FALSE,28.11,2.2,60,6.95,3.41,184,erc,60,60,1
FALSE,0,0,60,25.81,2.54,184,gc,0,0,0
